customer_id,first_name,last_name,birth_date,client_group,country,user_agent,phone_number,email_provider,postal_code,street_address,credit_card_number,credit_card_provider,iban,customer_since
233,Jorge Luis,Garica,1986-09-29,Pharmacist,Mexico,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:4.0; cy-GB) AppleWebKit/533.5.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.5.4",482.974.0062x5137,hotmail.com,74540,"Andador Fiji 193 Edif. 556 , Depto. 347",2254288943608042,Mastercard,GB95MEFT01123442737512,2014-11-26
218,Lucas,Therrien,1971-11-20,Pharmacist,Canada,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/42.0.881.0 Mobile/80O427 Safari/531.0",001-406-688-3714x2683,yahoo.com,25971,947 Marianne Locks,377459531036211,Diners Club / Carte Blanche,GB94RVLW66572042472101,2002-05-20
258,Dylan,Wright,1980-01-27,Specialist,Netherlands,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/25.0.890.0 Safari/532.1",+31938 269255,yahoo.com,9734FW,Hugosingel 96,4684255716497610,VISA 19 digit,NL42VUQR0194674542,2009-11-17
188,Catherine,Côté,1966-05-25,Specialist,Canada,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.899.0 Safari/531.0",001-181-628-0193x85770,hotmail.com,24473,462 Maxime Court,501863573298,VISA 13 digit,GB62TWMN83003194950909,2003-12-07
28,Úrsula,Ávalos,1956-03-31,Specialist,Mexico,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2014-08-18 22:16:39 Firefox/3.8,758.534.0343,gmail.com,40197,"Cerrada Tayikistán 983 Edif. 875 , Depto. 998",30396210332413,Discover,GB61AXPX90183734552741,2011-10-26
383,Guillaume,Martin,1980-05-28,Pharmacist,Canada,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),001-404-273-9090x4922,yahoo.com,60047,5277 Rousseau Cliffs,4473796236028141,American Express,GB17ZIMY41985074001717,1999-01-09
373,James,Weaver,1967-02-18,Physician,Australia,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.4r5469.0 Mobile/65Q172 Safari/533.2",+61-412-738-442,gmail.com,2985,67 Samuel Deviation,4214622860347,JCB 15 digit,GB21LDLD26760843850083,2017-01-20
367,Celestina,Casal,1992-06-04,Physician,Spain,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; tk-TM) AppleWebKit/531.38.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.38.7",+34800287104,hotmail.com,09085,Ronda de Dorita Giralt 24 Puerta 9 ,3533659658619575,VISA 19 digit,ES0304113367004022073222,2014-01-04
104,Gina,Reeves,1991-05-17,Pharmacist,Australia,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),+61763671293,gmail.com,2610,"Unit 41
 00 Sarah Thoroughfare",4762808424533640,JCB 16 digit,GB52UOAN80307906940522,2013-12-09
302,Frida,Grijalva,1969-09-21,Pharmacist,Mexico,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),003-650-9909,gmail.com,73057,"Eje vial Valverde 436 Edif. 983 , Depto. 139",3525263804842601,Maestro,GB21MAPB81910158268595,1999-06-14
387,Bernard,Leduc,1982-10-01,Specialist,Canada,Opera/9.85.(Windows NT 5.0; tl-PH) Presto/2.9.190 Version/11.00,+1-391-020-1224x1384,gmail.com,27069,48100 Morissette Alley Suite 041,3563903825203068,Discover,GB96QYMG96228958480528,2001-02-06
292,Jeffrey,Williams,1974-02-15,Specialist,Great Britain,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2; rv:1.9.4.20) Gecko/2017-10-23 06:14:49 Firefox/3.6.7,+44(0)29 2018259,hotmail.com,B9 0JZ,"Flat 13
Moore causeway",501813165195,Diners Club / Carte Blanche,GB03KJJH16272360816262,2004-06-27
57,Bernadette,Schacht,1953-12-08,Physician,Germany,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/10.9p3135.0 Mobile/23X249 Safari/535.2",0019678006,yahoo.com,33630,Silvia-Trupp-Allee 3,3539018161715798,Discover,DE20975976928383219188,1998-11-04
125,Felipe,Uriarte,1955-04-28,Pharmacist,Spain,Mozilla/5.0 (Android 4.4.4; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,+34619 726 069,yahoo.com,71560,Cuesta Nilo Bonet 80 Piso 4 ,372000849921853,Diners Club / Carte Blanche,ES6098977977410695514890,1999-05-18
139,Lodovico,Franceschi,1983-01-10,Pharmacist,Italy,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),+39 711 57590840,hotmail.com,06439,Borgo Rosa 498,4150930913297,VISA 16 digit,IT35U8508149124406614676884,2001-01-23
187,Bruce,Andrews,1960-12-08,Pharmacist,Great Britain,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/44.0.863.0 Safari/533.2",+4429 2018 0838,hotmail.com,E8C 6UW,55 Pearson divide,341504779381457,VISA 16 digit,GB84RFXA46302053675682,2013-01-17
65,Jean,Ashton,1988-03-15,Specialist,Great Britain,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),0117 496 0621,hotmail.com,B5 1EB,"Studio 39
Pollard squares",4059703684318612,Mastercard,GB79VCBQ00890782850736,2006-11-28
345,Nina,Grossi,1984-02-15,Specialist,Italy,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/36.0.886.0 Safari/533.2",+39 2897 1769165,gmail.com,84110,Canale Rossellini 99,376355086369141,VISA 16 digit,IT88R6138539069304555591046,2007-02-04
224,Susan,Johnson,1962-01-17,Specialist,Australia,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),4697-5136,yahoo.com,2940,406 Alexander Outlook,060412726907,VISA 19 digit,GB10KUZE10414926824681,2004-11-21
419,Ceferino,Berrocal,1970-11-10,Physician,Spain,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),+34 743 57 25 88,yahoo.com,70179,Cañada de Silvio Capdevila 62 Apt. 48 ,4720459891764952,VISA 16 digit,ES6755609341623000428318,2009-02-05
348,Céline,Pouliot,1985-01-20,Specialist,Canada,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/45.0.891.0 Safari/533.2",001-855-675-2035x16994,hotmail.com,74855,2486 Jeannine Mews Apt. 631,4508187137846360,JCB 16 digit,GB45RIYX44812249566944,1998-05-05
83,Amber,Hak,1954-08-15,Pharmacist,Netherlands,Opera/9.62.(X11; Linux i686; ms-MY) Presto/2.9.190 Version/12.00,+31(0)305-064420,yahoo.com,2540UZ,Amirahof 642,3537296792730574,JCB 16 digit,NL29DREG1668180425,2002-07-16
45,Allison,Sosa,1985-02-22,Pharmacist,Australia,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2; rv:1.9.4.20) Gecko/2015-03-27 15:57:24 Firefox/3.6.18,+61232827240,gmail.com,1237,7 Gary Basin,6567084597026315,JCB 15 digit,GB52BXRH07596135640636,1998-02-13
76,Puccio,Monduzzi,1963-09-08,Specialist,Italy,Opera/8.54.(Windows NT 10.0; it-CH) Presto/2.9.180 Version/10.00,+39 522 4099466,hotmail.com,78534,Viale Vincenza 39,4150025156355312,JCB 15 digit,IT93V7782601665818862543713,2010-11-23
279,Jayson,Lagerweij,1973-06-30,Physician,Netherlands,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/25.0.863.0 Safari/536.1",+31566-350690,yahoo.com,9168CJ,Lisanneboulevard 88,36602173585887,JCB 15 digit,NL83GTGS8519561819,2002-12-09
209,Maria,Gradenigo,1974-09-07,Physician,Italy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ko-KR) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.39.3",+39 5529 4642829,gmail.com,05507,Incrocio Beppe 910,3536145497355206,VISA 16 digit,IT17V9073512377935896863507,2005-12-16
306,Patrick,Nicolas,1990-01-20,Physician,French,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.41.1 (KHTML, like Gecko) Version/4.0 Safari/532.41.1",+33 3 73 81 31 05,yahoo.com,85729,"514, avenue de Ribeiro",6537114754266508,JCB 15 digit,FR4506656080044734869252175,2015-08-18
269,José,Jordán,1979-05-31,Specialist,Spain,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),+34 957 38 57 76,gmail.com,22660,Pasadizo Isaac Ferreras 58 Puerta 5 ,4163197938121,VISA 13 digit,ES8803239198712406734253,2004-03-31
225,Michael,Ortiz,1964-08-31,Specialist,United States,Mozilla/5.0 (Android 4.2; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,(530)035-5387x552,hotmail.com,98826,536 Yu Throughway,375000698688238,VISA 13 digit,GB10WJGW19077464666518,1999-07-08
437,Evy,van den Assem,1955-08-23,Pharmacist,Netherlands,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-05-16 02:10:28 Firefox/3.6.5,+31073-346293,gmail.com,4712 EX,Haileyhof 72,4046935215707214428,VISA 19 digit,NL53EGDB1580497174,2008-01-26
6,Dursun,Birnbaum,1987-05-14,Physician,Germany,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),+49(0)8567273623,yahoo.com,49538,Pius-Klapp-Ring 3/2,3573914062716629,American Express,DE25545687493182894206,2000-12-31
97,Lindsay,Durham,1992-08-25,Pharmacist,Australia,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.7.7 (KHTML, like Gecko) Version/4.0.5 Safari/533.7.7",(03)-9367-1170,gmail.com,2619,"Apt. 832
 1 Jessica Tollway",3567245213108939,VISA 19 digit,GB61LPOF67269297095084,2010-07-12
389,Inès,Bertrand,1981-07-07,Specialist,French,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),+33 5 84 56 67 64,yahoo.com,62356,"71, rue de Traore",3514190551592860,VISA 16 digit,FR8072793510659390921507160,2007-05-16
37,Augusto,Ariasso,1961-06-08,Physician,Italy,Opera/8.52.(Windows 98; om-KE) Presto/2.9.168 Version/12.00,+39 908 52398766,hotmail.com,96768,Rotonda Tolentino 790 Piano 0,2285194222120498,JCB 16 digit,IT40A3268948967919132684858,2016-12-28
88,Jean,Lacroix,1971-01-29,Specialist,Canada,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),006-978-0176x9099,yahoo.com,16282,09412 Nicolas Mountains,4068379126565711,JCB 15 digit,GB86ZZJU25204700086830,2000-08-10
82,Ayoub,Sitters,1979-09-14,Pharmacist,Netherlands,Opera/9.81.(Windows 95; ha-NG) Presto/2.9.163 Version/10.00,(038) 9280304,hotmail.com,4790AQ,Sjoerddreef 267,4987593063128139,Discover,NL33VZVZ0519247340,2004-01-24
429,Martha,Vaca,1973-12-20,Specialist,Mexico,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),1-030-989-1949x48805,gmail.com,71236-5319,"Calle Querétaro 260 Edif. 782 , Depto. 916",2718248289237947,JCB 16 digit,GB09YWVH40005248388603,2015-04-10
25,Dan,Egea,1985-08-20,Physician,Spain,Opera/9.20.(Windows NT 5.2; tr-CY) Presto/2.9.181 Version/10.00,+34 897839254,hotmail.com,28790,Urbanización de Rafaela Pellicer 82,377989152569785,American Express,ES0816744164758682003379,2019-02-20
79,Kyara,Kok,1960-05-28,Pharmacist,Netherlands,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.853.0 Safari/536.0",(0777)-448072,hotmail.com,1556LO,Jennabaan 2,30294741321759,Diners Club / Carte Blanche,NL64UJHO8801993280,2005-10-23
202,Gregory,Martin,1966-03-31,Physician,United States,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.38.1 (KHTML, like Gecko) Version/4.0 Safari/535.38.1",+1-781-122-5638x4554,yahoo.com,97453,161 Stevens Cliffs,3572626805644212,VISA 16 digit,GB24SORK93803786288034,2016-11-09
154,Margaret,Dixon,1952-12-01,Pharmacist,Great Britain,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1),(028)9018514,hotmail.com,G99 8YJ,"Studio 31d
Justin spurs",3536988365943904,Diners Club / Carte Blanche,GB36UHAF91943829590895,2018-11-30
99,Elin,de Boer,1988-12-12,Pharmacist,Netherlands,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.7h1881.0 Mobile/71O863 Safari/535.1",(061)-5123799,gmail.com,4136YN,Merijnsingel 853,060490151259,American Express,NL03RXJB2905606568,2017-03-23
378,Steven,Baker,1958-05-30,Specialist,Australia,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),+61-430-835-172,yahoo.com,2664,"Level 5
 336 Mayer Run",371629709341082,VISA 16 digit,GB29YLEK27396990217856,1999-06-12
228,Pim,Holthuis,1957-10-20,Specialist,Netherlands,Opera/9.69.(Windows NT 6.0; ayc-PE) Presto/2.9.170 Version/10.00,+31031 857013,gmail.com,8540RW,Jetstraat 3,213184012986845,VISA 16 digit,NL03MCPU8389679949,2014-03-26
7,Owen,Kuipers,1954-02-25,Specialist,Netherlands,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),+31(0)66-8859946,yahoo.com,4301 GQ,Evydreef 7,4613712844380593,VISA 16 digit,NL22AYLS4197556957,2006-02-18
175,Matilde,Baró,1971-03-15,Pharmacist,Spain,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7; rv:1.9.5.20) Gecko/2020-08-05 14:43:12 Firefox/3.6.12,+34 728858970,gmail.com,48592,Via de Inocencio Porras 145 Piso 3 ,4933401057599,American Express,ES4563976388836372470615,2008-07-01
2,Scott,Wright,1959-09-24,Pharmacist,Australia,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/19.0.870.0 Mobile/77H845 Safari/535.0",0412.212.619,gmail.com,2985,814 Lee Viaduct,4354406524246,Diners Club / Carte Blanche,GB56GVTS67004950878748,2013-03-31
216,Robert,Johnson,1971-01-28,Physician,Australia,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),0440.049.850,yahoo.com,2622,"Suite 756
 934 Colin Underpass",3504984979419645,Mastercard,GB62SJQG50313646952120,2002-11-30
192,Ernst-Dieter,Graf,1982-04-16,Specialist,Germany,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.17.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.17.7",+49 (0) 9699 232506,gmail.com,75656,Henschelallee 37,2256190569501790,VISA 13 digit,DE42248165733471218032,2007-07-11
168,Sil,Dubois,1966-12-07,Specialist,Netherlands,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),+31416-500118,hotmail.com,4875AQ,Jellebaan 79,180041907045377,JCB 16 digit,NL60MTAB3595499614,2007-08-25
281,Chantal,Goulet,1965-09-07,Physician,Canada,Opera/8.38.(Windows 98; so-SO) Presto/2.9.186 Version/11.00,(436)653-6692x50180,yahoo.com,73663,1992 Dupont Terrace Suite 588,180054242029931,Maestro,GB69ARLQ81453003034846,2006-05-06
397,Federigo,Liguori,1976-08-14,Specialist,Italy,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2014-10-30 00:28:45 Firefox/15.0,+39 3062 03084034,hotmail.com,86938,Incrocio Balla 26 Appartamento 27,4110541964688472873,JCB 16 digit,IT75O9687851541465751688032,2017-07-21
427,Michael,Clark,1993-06-07,Pharmacist,Australia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/33.0.852.0 Safari/531.0",(08)08969193,yahoo.com,2920,"93 /
 376 Todd Chase",180098714541212,Discover,GB06CLDH84517498339616,2012-04-16
14,Renée,Proulx,1988-02-15,Physician,Canada,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.816.0 Safari/534.2",(380)368-1193x09259,gmail.com,51460,9368 Chabot Hills Suite 267,3561245089518530,VISA 16 digit,GB62RIKR76145327678170,1998-10-29
4,Nicolas,Blanchette,1969-05-13,Specialist,Canada,Opera/8.54.(X11; Linux i686; ps-AF) Presto/2.9.184 Version/10.00,2016852797,gmail.com,10434,3919 Jacqueline Divide,4809143560276225,VISA 19 digit,GB12FVHF80222460003126,2013-11-18
338,Josefina,Domínguez,1972-03-22,Specialist,Spain,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/47.0.822.0 Safari/535.1",+34968 533 660,gmail.com,94436,Cañada Vasco Tamarit 76,375060705658129,American Express,ES5125959024822916443334,2017-03-04
315,Reina,Espinoza,1958-12-28,Pharmacist,Mexico,Mozilla/5.0 (Windows NT 5.0; doi-IN; rv:1.9.2.20) Gecko/2018-07-21 20:47:46 Firefox/3.8,+56(9)1874906555,gmail.com,95583-5646,"Calzada Durango 912 Edif. 761 , Depto. 295",36255744206887,VISA 16 digit,GB03ZBCA59553698811277,2016-01-04
59,Dex,van Westfalen,1953-03-16,Pharmacist,Netherlands,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3 rv:6.0; tig-ER) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.46.3",(0987)-106858,gmail.com,1031XB,Miapad 17,4749677646182,JCB 16 digit,NL84MRBG4423866480,2016-10-22
135,Maria,Monte,1981-05-16,Physician,Italy,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.2.20) Gecko/2012-12-31 03:33:02 Firefox/3.6.16,+39 7601 7378055,hotmail.com,17391,Viale Campise 2 Appartamento 05,2227847906118804,JCB 16 digit,IT13A8362968777325589813363,2012-05-24
3,Laura,Almansa,1961-04-04,Pharmacist,Spain,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_8) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/31.0.800.0 Safari/536.0",+34 810 75 99 67,gmail.com,10443,Ronda Amancio Vicente 817,4564879163408245,Discover,ES2600005039993139605883,2000-06-30
294,Pauline,Martel,1959-04-13,Specialist,Canada,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.21.5 (KHTML, like Gecko) Version/5.0 Safari/535.21.5",2306618658,hotmail.com,74482,03134 Sébastien Stravenue,4445152221545696,American Express,GB62AOCG98652696596753,2015-07-13
0,Lisanne,van Noort,1978-10-08,Specialist,Netherlands,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/39.0.876.0 Safari/535.1",+31795 373240,yahoo.com,8721BY,Boazboulevard 3,639072558518,Maestro,NL91GSVJ1980059457,2006-05-16
193,Evy,ter Waarbeek,1988-09-05,Physician,Netherlands,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-06-22 10:38:49 Firefox/3.8,+31(0)870-653217,gmail.com,2291MA,Twanpad 50,180039549233377,VISA 16 digit,NL77FANS4187941898,2011-08-06
295,Pascuala,Terrón,1978-08-07,Physician,Spain,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.839.0 Safari/536.1",+34717849980,gmail.com,98692,Callejón Luna Dominguez 6,6011813527463202,JCB 16 digit,ES1455164804931499143794,2018-10-25
206,Tonia,Panatta,1965-01-02,Pharmacist,Italy,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),+39 434 53694090,gmail.com,21183,Vicolo Vivaldi 431,38017485195580,Discover,IT24R3975471526734608837619,2001-05-24
322,Barbara,Tafoya,1987-06-28,Pharmacist,Mexico,Mozilla/5.0 (Android 5.0; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,737.482.5442,hotmail.com,11606,Corredor Lesotho 961 167,4331077195712,JCB 16 digit,GB76RYFT85072903580631,2003-02-07
359,Camille,Forget,1974-06-16,Physician,Canada,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2016-09-01 06:20:16 Firefox/5.0,992.195.0962x24596,gmail.com,76512,964 Tardif Dale Suite 517,2288173332773658,Discover,GB55DBFA78629928726454,2001-09-26
273,Lidia,Klemm,1961-12-09,Physician,Germany,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5; rv:1.9.3.20) Gecko/2018-07-07 22:43:19 Firefox/3.8,+49(0)5988543237,gmail.com,74435,Röhrichtweg 2,4226765488736323618,Mastercard,DE43557255950303196573,2003-07-02
310,Caterina,Lucarelli,1963-12-14,Specialist,Italy,Opera/9.65.(Windows 98; Win 9x 4.90; mr-IN) Presto/2.9.166 Version/11.00,+39 6011 79128264,hotmail.com,54721,Stretto Lucrezia 9 Appartamento 16,30298171133253,American Express,IT25Y1657327783875529563471,2011-02-22
110,Lindsey,Leach,1968-10-17,Pharmacist,Great Britain,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:2.0; cv-RU) AppleWebKit/531.23.6 (KHTML, like Gecko) Version/4.0 Safari/531.23.6",+44(0)1614960624,yahoo.com,BT5W 9PR,"Studio 05a
Hughes valleys",4159143574046768,Mastercard,GB22JYAX92535274817043,2000-02-18
174,Juan,Saiz,1965-11-12,Pharmacist,Mexico,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),00923613555,hotmail.com,74419-9197,Callejón Yucatán 953 Interior 450,213129770244077,Mastercard,GB09WSFY47919476929637,2015-10-24
132,Zara,Fremie,1970-09-07,Pharmacist,Netherlands,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),+3184 5628342,yahoo.com,4820JB,Vajèndreef 2,6510696595761896,American Express,NL13HCGU2166980470,2010-12-11
16,Brandon,Finch,1971-07-20,Pharmacist,Great Britain,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/12.7z3350.0 Mobile/20R688 Safari/532.0",+44(0)1614960353,yahoo.com,B0 3UR,"Flat 32
Price common",4742969918135514672,Diners Club / Carte Blanche,GB36YCLF04822238309722,2005-09-04
205,Omar,Valencia,1975-07-21,Specialist,Mexico,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2019-06-14 03:21:02 Firefox/9.0,03890600345,gmail.com,63778,Corredor Guinea Bissau 753 747,4213891690301387333,Maestro,GB56UYVA72538003536640,2008-11-14
323,Pierre,Gallet,1966-10-03,Specialist,French,Mozilla/5.0 (Android 4.0.2; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,+33 (0)1 19 08 66 40,hotmail.com,04334,"60, rue de Petitjean",3510487851419263,Maestro,FR3778885070003005617942035,2001-02-09
360,Connor,Barton,1959-08-02,Specialist,Great Britain,Opera/9.51.(Windows CE; sd-IN) Presto/2.9.164 Version/12.00,09098790993,hotmail.com,SY07 1UL,"Flat 65j
O'Brien center",213187574003214,Discover,GB86NACS01822584464895,2009-10-23
129,Romeo,Niscoromni,1963-11-21,Physician,Italy,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.21.7 (KHTML, like Gecko) Version/5.1 Safari/534.21.7",+39 0667 17172231,yahoo.com,73271,Strada Tornatore 0 Appartamento 88,4910786657131590,Diners Club / Carte Blanche,IT03H5339795474557430279195,2014-03-31
24,Aimee,Medina,1970-01-09,Pharmacist,United States,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0 rv:4.0; ne-NP) AppleWebKit/533.11.4 (KHTML, like Gecko) Version/4.0 Safari/533.11.4",+1-616-626-1659,gmail.com,19733,68631 Louis Overpass Suite 668,36275429832161,VISA 16 digit,GB84PFGJ62202311457281,2012-12-03
321,Mercedes,Botta,1987-12-12,Specialist,Italy,Opera/8.36.(Windows NT 5.0; ms-MY) Presto/2.9.160 Version/12.00,+39 3421 3771122,yahoo.com,24752,Piazza Fortunata 516,4205552282594931,JCB 15 digit,IT67G4606235012080507931969,1999-10-27
93,Adrienne,Foster,1970-08-18,Physician,Australia,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/44.0.835.0 Safari/536.2",+61-3-7916-7252,yahoo.com,2199,431 Valenzuela Quay,4499262888969,Maestro,GB67XCGV61296173922620,2001-08-12
31,Marijn,Ghoerle,1953-12-27,Specialist,Netherlands,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/4.0 Safari/531.17.4",(094) 7250969,hotmail.com,1412PI,Rubenboulevard 8,4434302811976826489,Mastercard,NL10LRXO6568279138,2011-09-20
300,Abbie,Hodgson,1960-06-05,Physician,Great Britain,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:1.9.3.20) Gecko/2018-09-06 03:32:41 Firefox/3.6.2,+44(0)114 496 0484,yahoo.com,NE2E 8NY,4 Baker neck,4161247082073507,JCB 15 digit,GB38HYHY26789671259487,2001-03-21
297,Livio,Mezzetta,1992-06-09,Specialist,Italy,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6 rv:2.0; tl-PH) AppleWebKit/533.24.7 (KHTML, like Gecko) Version/5.1 Safari/533.24.7",+39 28 1145341,yahoo.com,21247,Via Goffredo 74 Piano 0,4790341997443407,Mastercard,IT14F6444302867042605613413,2011-05-16
349,Lorraine,Forget,1965-09-12,Physician,Canada,Opera/9.91.(Windows NT 6.0; kk-KZ) Presto/2.9.169 Version/11.00,931-940-3418,hotmail.com,27546,5633 Coulombe Stravenue Suite 238,213131767403179,Diners Club / Carte Blanche,GB47RFTZ48869261701590,2008-04-11
299,Mark,Ramos,1975-05-27,Physician,Australia,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/47.0.842.0 Safari/531.2",+61 8 5814 2620,gmail.com,2920,1 Steven Row,30353244764574,JCB 16 digit,GB72GVVX25747596769116,2003-08-30
395,Rico,Santos,1962-09-23,Specialist,Spain,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2011-08-02 11:00:19 Firefox/10.0,+34 946721613,gmail.com,41081,Vial de Clara Torre 38,4980327057039,Maestro,ES0715054182498435853178,2014-05-09
358,Jerónimo,López,1982-07-07,Specialist,Mexico,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ber-MA) AppleWebKit/533.34.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.34.5",+52(5)9740379326,hotmail.com,01952-5132,"Circuito Puebla 547 Edif. 628 , Depto. 085",4192589120372872354,JCB 15 digit,GB16PBQI87206397087829,2012-09-22
